"dataName"	"Sequence.ID"	"AA.JUNCTION"	"V1"	"freq_cluster_id"
"re0"	1469	"JJJJIJJIJJJJJJJGJJJI"	"trade"	1
"re0"	1470	"JDJIJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1471	"BJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1472	"JJJJJHJJJJJIJJJJJJJJ"	"trade"	1
"re0"	1473	"JJJJJJIIJIIJJJIJJJJJ"	"trade"	1
"re0"	1474	"JJJJJJHJJJJJJIIJJJJJ"	"trade"	1
"re0"	1475	"JJJJJJIJJJJJJIJIJJJJ"	"money"	1
"re0"	1476	"JJJJJHIJJJJJJIJJJJJJ"	"trade"	1
"re0"	1477	"JJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1478	"JJJJJJJJJJJIJJIJJIJG"	"trade"	1
"re0"	1479	"JHJJJJJJJJJJJFJJJJJJ"	"trade"	1
"re0"	1480	"JJJJJJHJHJJIJJJJJJJJ"	"money"	1
"re0"	1481	"JJJJJIJJJJJJJJJJEJJI"	"money"	1
"re0"	1482	"JJJJJFJJJJJIJIJJJJJJ"	"money"	1
"re0"	1483	"JJJJJFJJJJJJJHJJJJJJ"	"money"	1
"re0"	1484	"JJJJJFJJJJJJJJJJJHJJ"	"money"	1
"re0"	1485	"JJCJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1486	"JJJJJJIJJJJGJJJJJJJJ"	"money"	1
"re0"	1487	"JJJJJJJIIJJIJJJJIJJJ"	"money"	1
"re0"	1488	"JJJJJIHJIJJIJJJJJJIJ"	"bop"	1
"re0"	1489	"JJJJJJJJJJJJJJFIHJJJ"	"money"	1
"re0"	1490	"IJHJJJJJJJIJJJJJJJJJ"	"money"	1
"re0"	1491	"JJCJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1492	"JEJJJJJJJHJJJJJJJJJJ"	"money"	1
"re0"	1493	"JJJJJJJJJJJJJJJJHJFJ"	"interest"	1
"re0"	1494	"JJIJJIJJJJIJJJJJJJJI"	"trade"	1
"re0"	1495	"JHJJJFIJJJJJJJJJJJJJ"	"interest"	1
"re0"	1496	"JJIJJIJJJJHIJJJJJJJJ"	"interest"	1
"re0"	1497	"JJJJJJJJFJJJJIJJJJJJ"	"money"	1
"re0"	1498	"JJJJJJJJJJJJJJJJJJDJ"	"interest"	1
"re0"	1499	"JJJIJJJJJJFJJJJJJJJJ"	"money"	1
"re0"	1500	"JJJIJJJJJJJJJJJJJJFJ"	"trade"	1
"re0"	1501	"JJJJJJJJJJJEJHIJJJJJ"	"money"	1
"re0"	1502	"JHJJJGIJJJJJJJJJJIJJ"	"money"	1
"re0"	1503	"JJJJJIJJJEJJJJJJJHJJ"	"jobs"	1
"re0"	1504	"JJJJGJJJJJJJJJJHJJJJ"	"money"	1
